#OTU_IDs	16S_rRNA_Count
2216505	3.0
2216508	3.0
136638	2.0
157824	3.0
136633	3.0
2897325	3.0
2855857	5.0
192857	3.0
818439	3.0
192852	3.0
1108322	2.0
1108325	2.0
1094618	1.0
4477226	2.0
1136010	5.0
1136019	5.0
4377746	2.0
331993	1.0
831097	2.0
267335	1.0
267337	2.0
165239	3.0
1118715	1.0
93747	3.0
197324	3.0
1118719	6.0
197326	4.0
197327	3.0
957166	4.0
354401	3.0
354406	8.0
562244	4.0
722264	2.0
4474755	3.0
4474759	5.0
550057	3.0
550056	5.0
857556	10.0
529670	1.0
75874	2.0
4451561	2.0
2191690	6.0
922058	7.0
2191697	2.0
972100	6.0
166064	3.0
563113	4.0
4391853	4.0
227610	3.0
158424	2.0
4368827	4.0
3035576	3.0
3035572	2.0
4150879	2.0
683485	5.0
2110521	3.0
344975	2.0
318079	4.0
202459	2.0
159973	3.0
159970	2.0
1111255	5.0
294676	2.0
219119	2.0
4305857	5.0
219113	4.0
4416841	2.0
4416843	3.0
4073658	2.0
3889369	9.0
4467742	2.0
4467747	10.0
568859	2.0
4467745	3.0
4175707	5.0
343284	3.0
343285	2.0
30569	3.0
76751	3.0
4367782	1.0
40147	3.0
1934305	8.0
4367788	2.0
1934300	8.0
47497	2.0
3251963	1.0
659368	3.0
3116097	2.0
659361	1.0
4439078	2.0
819336	5.0
819335	2.0
811103	2.0
796812	3.0
811108	1.0
796819	3.0
1115050	3.0
674815	2.0
1115057	2.0
236385	8.0
266221	3.0
1592984	2.0
569728	10.0
550807	4.0
561534	4.0
206609	3.0
561537	5.0
206605	3.0
1120782	1.0
814680	2.0
77804	5.0
815158	4.0
815159	2.0
1134947	3.0
96918	3.0
1134948	2.0
815156	2.0
229869	3.0
4375879	2.0
822626	2.0
822624	4.0
5860	2.0
338568	3.0
2066983	5.0
500250	2.0
2418835	1.0
701902	2.0
201379	2.0
317991	3.0
201374	5.0
317993	5.0
317995	4.0
4358421	2.0
241578	8.0
4047916	2.0
4373057	1.0
4476862	6.0
2336672	4.0
3521835	1.0
287608	1.0
515308	4.0
4409769	2.0
515306	2.0
323778	1.0
2636449	5.0
277743	2.0
558494	3.0
4370189	2.0
310072	4.0
310071	1.0
832113	2.0
1138986	2.0
254245	2.0
665912	2.0
660271	1.0
970972	4.0
244436	2.0
101400	6.0
101407	9.0
4327288	6.0
240221	2.0
240229	1.0
362191	3.0
362192	9.0
665985	2.0
453955	2.0
85004	2.0
270215	3.0
533026	2.0
270219	3.0
888055	5.0
510843	1.0
1136794	2.0
689869	2.0
247164	3.0
247165	2.0
44586	2.0
247169	1.0
255194	2.0
4313711	5.0
743633	2.0
282328	2.0
1134172	1.0
1134170	3.0
576919	1.0
576914	2.0
1117022	2.0
1656581	4.0
1029151	4.0
1656585	2.0
545261	3.0
4309358	3.0
15943	2.0
545268	9.0
3329857	1.0
3329856	5.0
1080410	1.0
3829089	2.0
1551841	1.0
1011954	5.0
1981778	2.0
416001	1.0
1108652	3.0
1108656	7.0
1108658	2.0
4322381	10.0
4322380	2.0
245736	2.0
1642861	2.0
324810	2.0
788656	2.0
324815	4.0
289615	3.0
533047	6.0
662645	5.0
1136152	1.0
1136150	2.0
1136151	2.0
2663929	2.0
747023	1.0
785587	2.0
540377	2.0
915428	6.0
540379	4.0
260311	1.0
4129453	1.0
541041	2.0
541027	2.0
152853	3.0
915448	2.0
3157755	3.0
319316	5.0
420444	3.0
581262	1.0
195619	4.0
835668	3.0
3879985	7.0
3879986	5.0
1146095	1.0
731678	3.0
826430	2.0
4359749	4.0
340676	2.0
266375	3.0
532795	1.0
543882	5.0
543886	4.0
532799	2.0
348085	1.0
740550	2.0
297655	3.0
956545	2.0
632923	5.0
732164	2.0
210280	3.0
241921	4.0
4440191	5.0
2678673	2.0
307526	4.0
717874	2.0
4457438	1.0
162576	3.0
1099445	9.0
4456753	3.0
4352679	3.0
4352676	3.0
4352677	3.0
427159	4.0
885968	2.0
609008	1.0
98979	3.0
294304	10.0
294302	4.0
4354854	4.0
4354855	4.0
808369	2.0
4354851	4.0
4354852	3.0
808360	2.0
148496	2.0
564348	2.0
352244	2.0
564346	3.0
564341	2.0
357582	5.0
4308299	2.0
579680	2.0
4308297	2.0
186079	6.0
186077	1.0
4457480	5.0
567491	10.0
186073	2.0
1129430	2.0
137027	2.0
137026	6.0
4351327	3.0
4127460	3.0
136779	2.0
136777	2.0
136773	2.0
157788	2.0
4409437	2.0
4409431	2.0
4379258	3.0
993769	5.0
1067651	10.0
1067655	3.0
511243	1.0
63782	2.0
769075	4.0
1064306	3.0
3094705	2.0
4304843	2.0
169428	6.0
288945	2.0
3621247	2.0
4394862	4.0
351395	3.0
109334	8.0
16092	3.0
194734	6.0
194735	4.0
194733	1.0
194730	2.0
4442906	2.0
31142	6.0
560146	5.0
560147	2.0
561430	3.0
561433	3.0
561435	3.0
561434	7.0
190782	4.0
535892	3.0
4408746	3.0
4408740	3.0
4408741	3.0
821644	1.0
330684	2.0
861499	3.0
4413872	2.0
4413870	5.0
1055188	2.0
273086	1.0
273084	4.0
273083	2.0
564557	3.0
4474691	4.0
699855	2.0
699854	3.0
730154	3.0
197288	4.0
197286	6.0
2867020	3.0
197282	1.0
929476	7.0
816156	4.0
208107	2.0
4430641	2.0
278846	2.0
327672	4.0
852722	2.0
562167	2.0
562164	2.0
4437142	2.0
4437147	5.0
755566	2.0
755567	1.0
755560	4.0
332860	4.0
332865	3.0
224835	1.0
4552	6.0
224831	2.0
582009	3.0
1123959	2.0
256945	2.0
582007	2.0
200336	2.0
908606	3.0
1110000	3.0
592065	4.0
1110007	3.0
909558	3.0
203689	2.0
3862609	2.0
344838	2.0
539897	2.0
589587	3.0
4304601	5.0
4431597	2.0
4431596	3.0
4431590	3.0
4431593	4.0
589580	3.0
817209	6.0
4431599	3.0
514363	5.0
2563975	2.0
627144	2.0
1143300	3.0
1143306	2.0
4141532	7.0
248358	2.0
248354	4.0
248352	2.0
2913691	2.0
290635	4.0
583758	2.0
159838	1.0
1111354	5.0
159833	4.0
1111351	3.0
1111350	4.0
4438262	2.0
180842	1.0
180846	6.0
1056356	1.0
1114205	2.0
4411804	2.0
158270	2.0
4330661	2.0
271012	2.0
906480	2.0
312682	1.0
316797	6.0
794177	2.0
814161	2.0
4336840	2.0
4322410	5.0
4322414	6.0
522120	2.0
398255	3.0
2621657	4.0
136988	2.0
2371	4.0
309565	4.0
4439137	3.0
4439136	3.0
4439135	2.0
72826	3.0
834673	3.0
322839	3.0
834677	5.0
834675	2.0
525633	2.0
1894037	3.0
406190	3.0
1894034	3.0
580121	4.0
103303	6.0
686899	1.0
335521	1.0
827771	2.0
735693	2.0
3184099	2.0
314938	4.0
314930	4.0
314935	4.0
745917	6.0
173398	2.0
87506	3.0
284878	1.0
4387771	4.0
4387772	2.0
4379704	2.0
807929	2.0
276375	4.0
452924	2.0
276370	8.0
4371132	3.0
366646	5.0
366641	1.0
4371135	2.0
311269	3.0
366648	2.0
405425	5.0
4383909	2.0
100650	4.0
154789	3.0
154788	3.0
1130271	4.0
241435	2.0
305074	2.0
305073	5.0
241439	2.0
4426766	3.0
4426764	4.0
4342070	3.0
4426768	2.0
159007	4.0
159003	7.0
267416	1.0
875245	3.0
45576	2.0
832097	2.0
310136	3.0
1108034	1.0
558512	2.0
2818391	4.0
190240	1.0
190241	6.0
1108030	2.0
190248	3.0
197825	3.0
164872	1.0
4339901	4.0
13214	2.0
203894	2.0
4343305	3.0
574881	3.0
1104283	2.0
544078	2.0
4318953	5.0
4318952	5.0
4318954	4.0
1764441	1.0
544076	4.0
4397593	2.0
805384	2.0
168547	2.0
4379848	6.0
543761	2.0
1106324	2.0
907096	2.0
543766	3.0
4095596	4.0
264864	1.0
264867	2.0
252788	3.0
216155	2.0
29474	5.0
216158	3.0
2073828	5.0
4462330	2.0
1134031	4.0
4309095	2.0
4309098	2.0
4309099	5.0
924238	3.0
144620	2.0
545380	2.0
746239	2.0
294326	10.0
144625	5.0
102227	5.0
938043	3.0
829851	6.0
548007	2.0
254542	2.0
3151924	1.0
312515	4.0
534321	1.0
221463	2.0
751720	2.0
4301761	1.0
1105776	2.0
1147246	3.0
267743	3.0
3010535	2.0
3010534	2.0
3010530	2.0
3010532	1.0
145578	3.0
1845151	3.0
731871	2.0
4450609	2.0
4450600	7.0
282451	3.0
282458	2.0
4441161	2.0
165982	3.0
4356733	2.0
398597	3.0
104458	2.0
4346828	1.0
4317811	2.0
4455386	6.0
4328035	8.0
4455388	5.0
560895	3.0
357449	6.0
467626	2.0
24929	4.0
3774028	2.0
3774029	3.0
348328	4.0
544803	5.0
544802	2.0
3774020	4.0
4346820	4.0
3978242	3.0
349490	3.0
817598	3.0
191387	3.0
191389	8.0
1113634	2.0
1143890	5.0
809715	3.0
1143895	2.0
845516	1.0
1118660	6.0
193722	3.0
193723	3.0
97342	5.0
3719667	2.0
250291	1.0
2635	1.0
800634	2.0
2631	3.0
2632	3.0
579323	2.0
3555016	2.0
278697	2.0
579328	2.0
3555019	2.0
566641	2.0
566646	2.0
335606	2.0
678586	3.0
678584	3.0
758910	3.0
4482713	1.0
4337083	10.0
4337084	9.0
4337086	10.0
4351284	7.0
428953	3.0
223418	3.0
1118913	2.0
4478053	3.0
98839	3.0
223415	1.0
808446	2.0
540510	3.0
4337902	1.0
808440	2.0
271781	2.0
146991	3.0
146992	2.0
3886268	2.0
3886269	3.0
3886267	2.0
155971	2.0
2120784	1.0
251805	2.0
3956475	2.0
3299796	3.0
3956474	2.0
567510	4.0
289184	2.0
30131	2.0
384856	2.0
567518	4.0
955582	2.0
3852040	2.0
2675834	3.0
521133	4.0
521135	4.0
137006	2.0
1743136	1.0
137004	6.0
339603	1.0
361683	3.0
147648	2.0
956982	5.0
147642	2.0
330723	3.0
272258	3.0
272259	2.0
147645	4.0
103678	3.0
761300	3.0
4185344	3.0
2331530	5.0
185090	4.0
613128	3.0
185095	2.0
130822	6.0
74988	5.0
1034274	3.0
4375422	1.0
326069	6.0
6602	1.0
253176	3.0
594083	1.0
745859	7.0
405199	1.0
4413934	4.0
4413933	2.0
100328	2.0
110910	4.0
1082059	2.0
903286	3.0
4359831	4.0
4359832	4.0
4359834	4.0
4359837	3.0
4359836	2.0
343326	5.0
816056	1.0
610470	3.0
593276	2.0
156238	9.0
2153390	3.0
4454311	1.0
334729	4.0
4454317	9.0
1113169	2.0
515751	1.0
266556	4.0
514086	1.0
3382949	2.0
514080	1.0
205773	2.0
140966	6.0
140967	8.0
140965	5.0
196940	2.0
134257	4.0
605730	6.0
550690	2.0
2686191	6.0
742110	1.0
538126	2.0
839864	5.0
1021754	4.0
266558	4.0
4334748	6.0
4334746	2.0
122656	4.0
237219	3.0
442850	2.0
904931	10.0
237214	4.0
362568	1.0
125157	2.0
589622	3.0
1048527	2.0
2236980	3.0
547601	6.0
547608	2.0
317368	2.0
787780	2.0
787785	4.0
314471	3.0
314477	5.0
314476	4.0
314474	2.0
3181260	2.0
196388	1.0
524824	1.0
4377809	2.0
3466670	2.0
352093	2.0
1026050	2.0
196122	3.0
678809	2.0
287805	2.0
99057	2.0
202442	3.0
4307355	6.0
88929	2.0
315982	2.0
315985	4.0
313121	4.0
313122	2.0
862621	3.0
4420417	3.0
656063	2.0
836008	2.0
4418242	2.0
4418243	4.0
4418244	3.0
961009	6.0
662291	1.0
4481364	2.0
872446	4.0
4333294	3.0
866811	4.0
302651	3.0
220679	4.0
165867	2.0
4329239	2.0
214023	2.0
1110791	3.0
1110792	1.0
4341200	4.0
576785	2.0
3994833	3.0
3994832	1.0
3994831	8.0
3994830	6.0
4295165	3.0
222842	5.0
807880	3.0
187506	2.0
4371072	4.0
4371070	3.0
4371078	4.0
3152600	7.0
2712224	2.0
254086	2.0
254088	2.0
2512476	4.0
4403863	2.0
4403865	3.0
4403866	3.0
4440541	2.0
1132551	12.0
90324	3.0
574920	2.0
212859	5.0
349307	1.0
349306	3.0
1129867	4.0
1129865	8.0
1129860	2.0
571254	3.0
571250	4.0
211507	2.0
250484	1.0
2564727	4.0
13393	5.0
2565457	1.0
168703	2.0
168709	2.0
1039016	8.0
882840	3.0
565046	3.0
344674	2.0
844567	3.0
344676	3.0
275685	3.0
199882	2.0
199880	3.0
4021961	2.0
907113	2.0
143126	3.0
143125	3.0
175077	3.0
570128	3.0
94518	3.0
705538	1.0
848909	4.0
175078	3.0
252667	2.0
2171541	2.0
330250	2.0
4355723	2.0
330252	3.0
330256	4.0
294399	5.0
810157	2.0
169073	5.0
1144430	1.0
161665	2.0
519566	3.0
519568	2.0
1038765	3.0
357963	1.0
1030575	4.0
265940	1.0
730584	2.0
1060501	5.0
356610	5.0
1106246	3.0
356619	2.0
356618	2.0
74610	1.0
738351	3.0
761220	4.0
358112	4.0
4469750	2.0
4405854	2.0
4405853	4.0
174304	4.0
174301	3.0
174300	4.0
221349	2.0
884005	3.0
221340	2.0
221341	1.0
349600	1.0
4441081	2.0
4441084	5.0
1070334	3.0
149950	3.0
1147164	4.0
56545	2.0
531299	7.0
908233	5.0
4359586	6.0
4299353	3.0
4299352	3.0
4299355	3.0
4299354	6.0
278109	3.0
1141697	5.0
846141	3.0
565481	7.0
209475	4.0
3078934	2.0
1103391	12.0
4479782	10.0
1102044	2.0
572505	3.0
99865	1.0
807695	2.0
807693	10.0
807690	2.0
299858	3.0
1127936	2.0
678420	2.0
4340806	2.0
4340807	2.0
2310825	3.0
670635	6.0
4340808	3.0
53827	1.0
113116	2.0
113113	2.0
809691	9.0
1142481	3.0
106423	2.0
11920	6.0
2188460	4.0
2188461	3.0
2188464	1.0
4430626	2.0
712919	3.0
347911	3.0
347913	1.0
109949	11.0
4456590	6.0
566568	4.0
566569	2.0
721267	3.0
316342	8.0
316341	3.0
167426	2.0
4349531	9.0
4461879	2.0
4349537	1.0
691423	7.0
107738	2.0
109947	2.0
537430	2.0
107731	3.0
569481	2.0
1049945	5.0
3920500	6.0
265484	2.0
528336	3.0
528330	2.0
231530	2.0
146813	2.0
146814	1.0
146815	2.0
4345194	2.0
331392	3.0
333737	4.0
333731	2.0
606994	1.0
751571	2.0
344263	2.0
224670	7.0
555636	4.0
344260	3.0
224676	3.0
275218	4.0
239727	3.0
239726	2.0
239729	1.0
2279387	3.0
4464189	5.0
1122413	2.0
675949	1.0
103730	6.0
1122419	3.0
44910	2.0
4449659	2.0
590441	3.0
590445	2.0
185113	4.0
258617	3.0
954706	3.0
1127161	1.0
4341998	2.0
1126413	1.0
1126411	4.0
279844	1.0
559632	9.0
4454529	4.0
559637	1.0
927108	1.0
1615346	3.0
182463	4.0
2234838	6.0
1719719	1.0
4430488	1.0
4430489	1.0
4399333	4.0
546058	2.0
1125147	5.0
936454	3.0
134359	3.0
134357	4.0
1904686	3.0
827269	2.0
317288	4.0
583590	7.0
742091	2.0
218934	2.0
742099	2.0
579899	2.0
315669	3.0
138528	3.0
138526	1.0
4446214	2.0
4362988	2.0
4362987	2.0
202711	2.0
202715	5.0
818146	1.0
4398067	2.0
554718	1.0
554719	2.0
812176	5.0
554710	1.0
709642	3.0
594293	3.0
2054256	4.0
4428164	5.0
748652	6.0
207297	4.0
137877	4.0
137875	4.0
137870	3.0
137878	2.0
762807	1.0
300793	10.0
2042976	5.0
47990	3.0
4368777	2.0
695055	2.0
695059	12.0
695642	2.0
318959	4.0
695644	3.0
318951	2.0
592086	1.0
114234	3.0
687962	2.0
178447	6.0
344819	3.0
407087	4.0
2219040	5.0
4324467	4.0
4324464	5.0
4461885	3.0
212557	4.0
976441	3.0
364462	5.0
95957	3.0
836096	6.0
577372	5.0
577375	3.0
577377	5.0
975158	1.0
4323163	2.0
2069160	2.0
4323164	2.0
673010	2.0
673013	2.0
673019	10.0
3054729	2.0
656386	2.0
574486	4.0
4431573	2.0
574480	5.0
4451028	6.0
4431571	3.0
4420590	2.0
4319602	4.0
4319603	3.0
269673	3.0
257235	2.0
2920135	2.0
2920133	2.0
278712	3.0
1131989	3.0
4402461	3.0
4364915	3.0
575999	1.0
575997	2.0
575993	2.0
575992	2.0
2029459	2.0
658018	2.0
4437917	1.0
499887	2.0
552031	3.0
573138	2.0
573137	12.0
573135	4.0
3309688	3.0
2246524	3.0
540862	4.0
540861	4.0
572426	3.0
832257	4.0
326155	2.0
787017	2.0
210576	4.0
563413	2.0
3770425	3.0
800248	2.0
260072	3.0
883610	2.0
260076	4.0
4400869	2.0
278241	3.0
278243	4.0
278244	3.0
278246	1.0
4480299	2.0
3564463	2.0
4144592	5.0
275676	3.0
179181	3.0
196672	3.0
805140	2.0
179186	5.0
179188	4.0
4337383	3.0
301678	1.0
301676	2.0
571199	2.0
571198	2.0
1828413	3.0
538837	6.0
176203	1.0
142157	2.0
176201	6.0
176204	4.0
331407	3.0
143680	2.0
115023	6.0
307856	3.0
550937	2.0
368490	4.0
160071	5.0
149452	3.0
243416	2.0
1107011	2.0
243410	2.0
3997242	5.0
1107018	3.0
33113	1.0
4317610	5.0
50096	4.0
66188	4.0
4101780	4.0
66186	2.0
3078471	2.0
529377	4.0
2058178	2.0
1108599	4.0
1108597	3.0
1108595	4.0
1108591	5.0
1108590	5.0
4297695	3.0
4297698	3.0
4082721	4.0
339760	1.0
111237	2.0
111232	3.0
130476	4.0
110549	9.0
4298761	3.0
3581985	2.0
3581984	4.0
4479064	3.0
277442	4.0
262000	2.0
262002	1.0
262005	4.0
262007	2.0
959372	2.0
1117947	2.0
4304089	3.0
98675	4.0
99983	2.0
298019	3.0
550263	2.0
4359462	1.0
4359461	2.0
816483	3.0
2529160	3.0
4342992	5.0
4299495	1.0
4299497	3.0
113092	2.0
113096	5.0
2267208	2.0
308912	4.0
228243	3.0
1111372	1.0
346966	3.0
3696	2.0
3697	2.0
4295877	3.0
4295874	3.0
4295875	2.0
4295872	6.0
4295873	10.0
4295871	2.0
317734	4.0
3801106	2.0
3801102	7.0
4361424	5.0
147844	3.0
4456410	2.0
313486	4.0
1107823	4.0
530283	2.0
1107824	2.0
138056	2.0
1107828	2.0
4412421	2.0
683674	3.0
4366665	3.0
199319	8.0
199318	1.0
199313	6.0
199312	2.0
14652	10.0
3506857	4.0
799132	2.0
14659	10.0
294026	5.0
294022	1.0
4390911	2.0
4390919	5.0
4425501	1.0
133358	10.0
1123249	3.0
2836860	2.0
2836861	3.0
752166	3.0
225467	3.0
38187	4.0
316061	3.0
646107	2.0
1068018	3.0
182940	1.0
182946	2.0
182947	1.0
184485	3.0
4381054	4.0
4417904	1.0
819561	3.0
360392	1.0
819565	5.0
78123	2.0
942796	4.0
791014	5.0
234348	1.0
1064027	6.0
342836	4.0
4369794	6.0
527906	2.0
177802	3.0
177800	1.0
88552	1.0
1122596	4.0
177809	3.0
1089190	2.0
531901	3.0
4319209	2.0
822479	2.0
240833	4.0
240836	2.0
240838	3.0
4319207	2.0
2889814	1.0
1046979	5.0
201142	1.0
352496	2.0
1127721	3.0
201145	2.0
4368216	6.0
553746	1.0
3759992	2.0
1598513	1.0
3551891	2.0
4419144	2.0
4419145	1.0
825123	2.0
825124	2.0
114146	2.0
657368	2.0
755242	5.0
1121134	3.0
818757	2.0
686387	3.0
686381	3.0
270592	2.0
244689	2.0
2706575	1.0
244682	3.0
80175	5.0
254476	5.0
1109979	3.0
270598	8.0
524739	3.0
1109971	2.0
316852	6.0
853716	3.0
4431896	3.0
4431897	1.0
4431899	2.0
4321271	2.0
2736749	3.0
3714687	10.0
4346040	2.0
4396220	2.0
587618	7.0
179613	4.0
179615	1.0
179616	3.0
827181	2.0
827182	1.0
1668381	2.0
4434113	12.0
176994	3.0
4324985	4.0
1139084	3.0
247332	6.0
247331	2.0
619737	3.0
290033	1.0
211934	2.0
211935	1.0
255704	3.0
1119107	5.0
4362821	3.0
238984	3.0
319921	5.0
1771	2.0
2516873	2.0
1877752	2.0
1877757	2.0
782042	2.0
1104627	3.0
1104621	2.0
4109723	3.0
17991	3.0
94969	2.0
114201	3.0
114208	4.0
114209	3.0
2065341	6.0
1133818	2.0
1133819	6.0
832062	2.0
767888	1.0
584319	4.0
300618	4.0
300619	4.0
300611	4.0
4439479	3.0
4439477	2.0
3834751	2.0
4439475	2.0
2362820	3.0
503387	7.0
783390	3.0
1136366	9.0
585361	2.0
369602	1.0
2221383	7.0
1677528	3.0
151987	3.0
590601	3.0
835964	5.0
3577876	3.0
4313395	8.0
777272	5.0
237144	2.0
673192	4.0
574527	2.0
574522	3.0
3240284	2.0
574528	4.0
982877	3.0
2066505	5.0
578945	2.0
580948	7.0
4254781	2.0
3046870	2.0
305736	3.0
150632	2.0
4312440	3.0
4312443	2.0
261261	3.0
261265	6.0
261264	2.0
197463	4.0
199487	1.0
225633	2.0
3237449	2.0
199488	6.0
290908	4.0
113526	2.0
241489	1.0
113524	2.0
290900	1.0
3153795	3.0
1079481	3.0
36812	8.0
3469753	2.0
528749	5.0
225738	2.0
538973	3.0
225630	2.0
347546	5.0
1929983	5.0
1105330	3.0
225631	2.0
966374	3.0
1105339	4.0
260138	3.0
3127101	2.0
1029559	2.0
4461643	2.0
186624	1.0
186623	4.0
91053	2.0
91057	3.0
819809	2.0
4461429	2.0
301733	3.0
301730	1.0
728926	3.0
910353	4.0
3207955	10.0
515498	4.0
3494920	4.0
739325	2.0
216298	2.0
216290	3.0
4374506	1.0
871698	5.0
4397914	2.0
4397915	1.0
4397916	2.0
4397910	1.0
4397911	2.0
4397912	5.0
751104	2.0
233950	3.0
1122021	2.0
590013	2.0
1122028	2.0
79502	2.0
4483532	2.0
4483533	1.0
4483530	2.0
4483531	2.0
131660	9.0
131662	4.0
814989	3.0
145976	3.0
224204	3.0
814986	3.0
224202	2.0
224203	1.0
136127	1.0
136122	2.0
233959	3.0
302287	4.0
3544894	4.0
2907294	2.0
4478276	2.0
4478274	2.0
697882	3.0
4478278	2.0
4393348	4.0
4471894	2.0
820524	2.0
4453441	2.0
4477537	5.0
4410923	3.0
631893	2.0
794792	2.0
4383165	2.0
4383166	3.0
358766	6.0
567864	7.0
514546	4.0
758466	2.0
213819	4.0
679920	3.0
2529285	1.0
4450360	3.0
15231	7.0
562335	2.0
562333	3.0
562332	2.0
327084	3.0
4414355	2.0
4392439	3.0
2295957	6.0
65942	9.0
220270	1.0
1594828	3.0
2295958	7.0
613888	2.0
4384648	3.0
558302	2.0
146612	3.0
146610	3.0
146618	2.0
290213	5.0
4385105	2.0
509759	2.0
509751	4.0
200561	3.0
186918	3.0
203031	2.0
2152191	2.0
297256	4.0
4431304	3.0
718321	2.0
4431302	3.0
4415409	2.0
617287	1.0
718320	4.0
972033	4.0
556971	2.0
4332665	2.0
701040	5.0
170409	6.0
195006	3.0
1122817	2.0
583149	2.0
1122819	6.0
4270835	7.0
1107784	2.0
41305	1.0
41309	4.0
4352273	3.0
4352270	3.0
4352271	9.0
86415	7.0
8162	5.0
4385684	1.0
3304796	1.0
2244545	2.0
658162	4.0
4371773	2.0
14199	8.0
3625698	2.0
2648624	4.0
219064	5.0
808769	8.0
334682	3.0
588633	2.0
178811	3.0
178810	5.0
233793	2.0
811034	1.0
811036	1.0
568926	3.0
688458	3.0
4326448	4.0
4326449	4.0
177754	6.0
207645	2.0
607882	2.0
1121541	1.0
175998	1.0
4435558	3.0
4435555	7.0
88754	5.0
4435550	2.0
2907887	1.0
577704	5.0
13873	6.0
513869	2.0
830622	10.0
4468739	4.0
823668	3.0
4465072	4.0
838434	2.0
838435	2.0
823663	2.0
823665	3.0
1664676	2.0
819249	2.0
318503	3.0
819241	1.0
979102	2.0
1931575	4.0
979107	5.0
2370747	2.0
511646	6.0
511649	3.0
2902104	1.0
206513	4.0
206514	2.0
298788	3.0
3445546	2.0
523025	4.0
523023	7.0
576076	2.0
523028	1.0
576072	1.0
822530	1.0
4339351	3.0
4245392	3.0
831573	1.0
4339358	2.0
4436236	2.0
820381	4.0
1134089	2.0
687735	4.0
4437543	5.0
3286175	6.0
1082552	6.0
154130	3.0
100045	4.0
81146	7.0
241415	1.0
305247	3.0
1932084	2.0
2330148	3.0
236435	3.0
236687	7.0
236684	4.0
524555	2.0
4320064	2.0
4320065	4.0
543923	2.0
515016	4.0
628096	2.0
193567	4.0
1598493	2.0
514765	4.0
323600	2.0
586049	4.0
686463	3.0
158742	3.0
158741	2.0
244727	3.0
4215619	4.0
244721	5.0
1138656	3.0
3192611	2.0
4215617	4.0
10759	1.0
702564	4.0
10753	1.0
2819968	4.0
4348237	5.0
4348236	6.0
112903	2.0
4348238	6.0
3222453	2.0
112905	2.0
112904	3.0
193562	3.0
4308573	2.0
4308576	2.0
4308577	2.0
2843088	2.0
2843089	2.0
805515	2.0
805514	9.0
805519	3.0
1105038	3.0
1076668	4.0
709480	2.0
871283	1.0
2033050	1.0
4469223	5.0
4469220	2.0
175389	6.0
193188	6.0
193187	2.0
666180	4.0
2582026	2.0
2582024	2.0
576829	3.0
2582023	2.0
238821	3.0
238820	4.0
238825	2.0
2582028	2.0
2582029	2.0
4445588	6.0
4445587	3.0
1135775	2.0
4309221	12.0
341843	3.0
1104783	2.0
4225237	1.0
697714	1.0
697711	8.0
4183921	2.0
356304	3.0
573312	3.0
217097	2.0
217096	3.0
217093	5.0
354924	3.0
354920	3.0
354922	3.0
324926	4.0
324922	1.0
324921	1.0
310118	4.0
267559	2.0
267558	2.0
4408439	2.0
289729	4.0
267553	3.0
267557	3.0
579933	4.0
197988	4.0
197989	3.0
542446	2.0
542445	3.0
197980	3.0
61001	3.0
747737	6.0
3915511	2.0
3915516	2.0
3915515	2.0
3915514	2.0
222501	2.0
377426	3.0
222507	3.0
304382	3.0
4404896	12.0
679803	3.0
195723	1.0
195721	4.0
262457	4.0
262454	3.0
262453	3.0
262452	3.0
195728	3.0
3758319	2.0
306728	2.0
215631	3.0
987899	2.0
266203	3.0
251664	2.0
4455531	5.0
288899	2.0
1139920	4.0
1521209	2.0
310712	1.0
509613	2.0
4459196	6.0
509610	1.0
509617	3.0
3802888	2.0
3802889	2.0
3802887	2.0
3802884	3.0
337246	1.0
4320655	2.0
7643	4.0
190260	1.0
4447514	3.0
4377341	5.0
625714	9.0
997267	5.0
4326063	3.0
324708	1.0
349624	1.0
3959283	3.0
324704	2.0
3959281	3.0
910097	4.0
137156	4.0
190646	4.0
3732401	6.0
142394	3.0
142393	4.0
190640	2.0
190641	6.0
3732408	5.0
190649	6.0
211026	2.0
371282	3.0
106874	2.0
966231	3.0
3851582	5.0
516688	4.0
4452613	1.0
1054919	4.0
565720	3.0
565725	1.0
4457394	2.0
91151	2.0
144949	6.0
337415	1.0
136689	7.0
136682	12.0
104067	1.0
136686	1.0
143443	3.0
216550	3.0
867304	5.0
3052309	3.0
330193	3.0
110755	1.0
181868	3.0
181864	1.0
181860	4.0
181861	3.0
644264	2.0
280888	5.0
527536	4.0
177435	3.0
3461862	3.0
982363	3.0
253964	2.0
326658	2.0
859700	5.0
561727	2.0
338345	4.0
4313608	3.0
338349	4.0
338348	4.0
4364580	3.0
32711	2.0
711998	3.0
358042	6.0
890739	4.0
245661	5.0
1055291	3.0
2835958	1.0
998524	10.0
1083194	4.0
3060611	3.0
334992	2.0
4303249	6.0
1500147	3.0
1500148	1.0
724868	4.0
208032	2.0
256303	1.0
4414257	6.0
153019	2.0
2718809	2.0
591562	7.0
256305	3.0
165509	2.0
4426791	1.0
837890	3.0
556657	1.0
249579	2.0
4426795	2.0
249571	3.0
1542990	2.0
582173	5.0
4415043	3.0
4334175	4.0
4334174	2.0
4334177	3.0
4334176	1.0
2365945	3.0
2365946	4.0
4334172	3.0
122049	1.0
1110139	3.0
87249	3.0
1110135	4.0
87245	3.0
217415	2.0
589475	6.0
4304736	3.0
589478	2.0
218273	2.0
617242	2.0
3242243	3.0
1116995	2.0
1117649	2.0
2969615	2.0
